ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp
15985,Others-CCCPS98,3103,26.14749998,91.72797778,1105,car,average,6,0,17-10-2016,11:31:00,2016-10-17T11:31:00.000+0000
15986,Others-CCCPS98,3103,26.14749998,91.72797778,1142,car,high,9,0,17-10-2016,12:04:00,2016-10-17T12:04:00.000+0000
15987,Others-CCCPS98,3103,26.14749998,91.72797778,1160,car,high,9,0,17-10-2016,12:31:00,2016-10-17T12:31:00.000+0000
15988,Others-CCCPS98,3103,26.14749998,91.72797778,1172,cycle,average,7,0,17-10-2016,12:57:00,2016-10-17T12:57:00.000+0000
15989,Others-CCCPS98,3103,26.14749998,91.72797778,1191,bike,high,8,0,17-10-2016,13:31:00,2016-10-17T13:31:00.000+0000
15990,Others-CCCPS98,3103,26.14749998,91.72797778,1205,car,average,4,0,17-10-2016,14:04:00,2016-10-17T14:04:00.000+0000
15991,Others-CCCPS98,3103,26.14749998,91.72797778,1191,car,average,5,0,17-10-2016,14:31:00,2016-10-17T14:31:00.000+0000
15992,Others-CCCPS98,3103,26.14749998,91.72797778,1160,car,average,5,0,17-10-2016,14:57:00,2016-10-17T14:57:00.000+0000
15993,Others-CCCPS98,3103,26.14749998,91.72797778,1148,car,low,3,0,17-10-2016,15:31:00,2016-10-17T15:31:00.000+0000
15994,Others-CCCPS98,3103,26.14749998,91.72797778,1146,car,average,3,0,17-10-2016,15:57:00,2016-10-17T15:57:00.000+0000
15995,Others-CCCPS98,3103,26.14749998,91.72797778,1142,cycle,low,2,0,17-10-2016,16:28:00,2016-10-17T16:28:00.000+0000
15996,Others-CCCPS98,3103,26.14749998,91.72797778,684,car,low,3,0,18-10-2016,08:01:00,2016-10-18T08:01:00.000+0000
15997,Others-CCCPS98,3103,26.14749998,91.72797778,754,car,low,2,0,18-10-2016,08:28:00,2016-10-18T08:28:00.000+0000
15998,Others-CCCPS98,3103,26.14749998,91.72797778,875,cycle,low,3,0,18-10-2016,09:01:00,2016-10-18T09:01:00.000+0000
15999,Others-CCCPS98,3103,26.14749998,91.72797778,984,car,low,3,0,18-10-2016,09:28:00,2016-10-18T09:28:00.000+0000
16000,Others-CCCPS98,3103,26.14749998,91.72797778,1106,bike,low,4,0,18-10-2016,10:01:00,2016-10-18T10:01:00.000+0000
16001,Others-CCCPS98,3103,26.14749998,91.72797778,1185,bike,low,4,0,18-10-2016,10:28:00,2016-10-18T10:28:00.000+0000
16002,Others-CCCPS98,3103,26.14749998,91.72797778,1247,car,average,6,0,18-10-2016,11:01:00,2016-10-18T11:01:00.000+0000
16003,Others-CCCPS98,3103,26.14749998,91.72797778,1274,bike,average,6,0,18-10-2016,11:27:00,2016-10-18T11:27:00.000+0000
16004,Others-CCCPS98,3103,26.14749998,91.72797778,1304,bike,high,10,0,18-10-2016,12:01:00,2016-10-18T12:01:00.000+0000
16005,Others-CCCPS98,3103,26.14749998,91.72797778,1323,car,high,10,0,18-10-2016,12:27:00,2016-10-18T12:27:00.000+0000
16006,Others-CCCPS98,3103,26.14749998,91.72797778,1340,car,average,6,0,18-10-2016,13:01:00,2016-10-18T13:01:00.000+0000
16007,Others-CCCPS98,3103,26.14749998,91.72797778,1342,car,high,9,0,18-10-2016,13:28:00,2016-10-18T13:28:00.000+0000
16008,Others-CCCPS98,3103,26.14749998,91.72797778,1331,car,high,9,0,18-10-2016,13:54:00,2016-10-18T13:54:00.000+0000
16009,Others-CCCPS98,3103,26.14749998,91.72797778,1309,truck,average,5,0,18-10-2016,14:27:00,2016-10-18T14:27:00.000+0000
16010,Others-CCCPS98,3103,26.14749998,91.72797778,1269,bike,low,3,0,18-10-2016,15:01:00,2016-10-18T15:01:00.000+0000
16011,Others-CCCPS98,3103,26.14749998,91.72797778,1221,truck,low,3,0,18-10-2016,15:27:00,2016-10-18T15:27:00.000+0000
16012,Others-CCCPS98,3103,26.14749998,91.72797778,1218,car,low,2,0,18-10-2016,15:55:00,2016-10-18T15:55:00.000+0000
16013,Others-CCCPS98,3103,26.14749998,91.72797778,1154,car,low,2,0,18-10-2016,16:27:00,2016-10-18T16:27:00.000+0000
16014,Others-CCCPS98,3103,26.14749998,91.72797778,829,car,low,3,0,19-10-2016,08:05:00,2016-10-19T08:05:00.000+0000
16015,Others-CCCPS98,3103,26.14749998,91.72797778,891,car,low,2,0,19-10-2016,08:25:00,2016-10-19T08:25:00.000+0000
16016,Others-CCCPS98,3103,26.14749998,91.72797778,1007,car,low,2,0,19-10-2016,08:58:00,2016-10-19T08:58:00.000+0000
16017,Others-CCCPS98,3103,26.14749998,91.72797778,1116,car,low,3,0,19-10-2016,09:32:00,2016-10-19T09:32:00.000+0000
16018,Others-CCCPS98,3103,26.14749998,91.72797778,1210,cycle,average,4,0,19-10-2016,09:58:00,2016-10-19T09:58:00.000+0000
16019,Others-CCCPS98,3103,26.14749998,91.72797778,1280,car,low,4,0,19-10-2016,10:25:00,2016-10-19T10:25:00.000+0000
16020,Others-CCCPS98,3103,26.14749998,91.72797778,1346,car,average,5,0,19-10-2016,10:59:00,2016-10-19T10:59:00.000+0000
16021,Others-CCCPS98,3103,26.14749998,91.72797778,1371,car,average,7,0,19-10-2016,11:25:00,2016-10-19T11:25:00.000+0000
16022,Others-CCCPS98,3103,26.14749998,91.72797778,1402,bike,average,6,0,19-10-2016,11:59:00,2016-10-19T11:59:00.000+0000
16023,Others-CCCPS98,3103,26.14749998,91.72797778,1420,bike,average,7,0,19-10-2016,12:25:00,2016-10-19T12:25:00.000+0000
16024,Others-CCCPS98,3103,26.14749998,91.72797778,1445,car,high,9,0,19-10-2016,12:58:00,2016-10-19T12:58:00.000+0000
16025,Others-CCCPS98,3103,26.14749998,91.72797778,1436,car,high,8,0,19-10-2016,13:25:00,2016-10-19T13:25:00.000+0000
16026,Others-CCCPS98,3103,26.14749998,91.72797778,1431,car,average,6,0,19-10-2016,13:58:00,2016-10-19T13:58:00.000+0000
16027,Others-CCCPS98,3103,26.14749998,91.72797778,1385,car,average,5,0,19-10-2016,14:32:00,2016-10-19T14:32:00.000+0000
16028,Others-CCCPS98,3103,26.14749998,91.72797778,1349,bike,average,5,0,19-10-2016,14:58:00,2016-10-19T14:58:00.000+0000
16029,Others-CCCPS98,3103,26.14749998,91.72797778,1252,car,low,3,0,19-10-2016,15:32:00,2016-10-19T15:32:00.000+0000
16030,Others-CCCPS98,3103,26.14749998,91.72797778,1201,car,low,3,0,19-10-2016,15:59:00,2016-10-19T15:59:00.000+0000
16031,Others-CCCPS98,3103,26.14749998,91.72797778,1152,car,low,2,0,19-10-2016,16:25:00,2016-10-19T16:25:00.000+0000
16032,Others-CCCPS98,3103,26.14749998,91.72797778,504,car,low,2,0,22-10-2016,07:59:00,2016-10-22T07:59:00.000+0000
16033,Others-CCCPS98,3103,26.14749998,91.72797778,511,car,low,2,0,22-10-2016,08:26:00,2016-10-22T08:26:00.000+0000
16034,Others-CCCPS98,3103,26.14749998,91.72797778,535,cycle,low,2,0,22-10-2016,08:59:00,2016-10-22T08:59:00.000+0000
16035,Others-CCCPS98,3103,26.14749998,91.72797778,583,car,low,3,0,22-10-2016,09:26:00,2016-10-22T09:26:00.000+0000
16036,Others-CCCPS98,3103,26.14749998,91.72797778,623,car,low,3,0,22-10-2016,09:59:00,2016-10-22T09:59:00.000+0000
16037,Others-CCCPS98,3103,26.14749998,91.72797778,660,truck,average,4,0,22-10-2016,10:26:00,2016-10-22T10:26:00.000+0000
16038,Others-CCCPS98,3103,26.14749998,91.72797778,710,bike,average,4,0,22-10-2016,10:59:00,2016-10-22T10:59:00.000+0000
16039,Others-CCCPS98,3103,26.14749998,91.72797778,760,car,average,6,0,22-10-2016,11:32:00,2016-10-22T11:32:00.000+0000
16040,Others-CCCPS98,3103,26.14749998,91.72797778,808,car,average,6,0,22-10-2016,11:59:00,2016-10-22T11:59:00.000+0000
16041,Others-CCCPS98,3103,26.14749998,91.72797778,878,cycle,average,7,0,22-10-2016,12:32:00,2016-10-22T12:32:00.000+0000
16042,Others-CCCPS98,3103,26.14749998,91.72797778,934,car,high,9,0,22-10-2016,12:59:00,2016-10-22T12:59:00.000+0000
16043,Others-CCCPS98,3103,26.14749998,91.72797778,997,car,high,8,0,22-10-2016,13:32:00,2016-10-22T13:32:00.000+0000
16044,Others-CCCPS98,3103,26.14749998,91.72797778,1016,car,high,8,0,22-10-2016,13:59:00,2016-10-22T13:59:00.000+0000
16045,Others-CCCPS98,3103,26.14749998,91.72797778,1036,bike,average,5,0,22-10-2016,14:39:00,2016-10-22T14:39:00.000+0000
16046,Others-CCCPS98,3103,26.14749998,91.72797778,1048,bike,average,4,0,22-10-2016,14:59:00,2016-10-22T14:59:00.000+0000
16047,Others-CCCPS98,3103,26.14749998,91.72797778,1053,car,low,2,0,22-10-2016,15:26:00,2016-10-22T15:26:00.000+0000
16048,Others-CCCPS98,3103,26.14749998,91.72797778,1077,car,low,3,0,22-10-2016,15:59:00,2016-10-22T15:59:00.000+0000
16049,Others-CCCPS98,3103,26.14749998,91.72797778,1073,car,low,2,0,22-10-2016,16:26:00,2016-10-22T16:26:00.000+0000
16050,Others-CCCPS98,3103,26.14749998,91.72797778,579,bike,low,3,1,23-10-2016,07:59:00,2016-10-23T07:59:00.000+0000
16051,Others-CCCPS98,3103,26.14749998,91.72797778,578,car,low,3,1,23-10-2016,08:26:00,2016-10-23T08:26:00.000+0000
16052,Others-CCCPS98,3103,26.14749998,91.72797778,598,cycle,low,2,1,23-10-2016,08:59:00,2016-10-23T08:59:00.000+0000
16053,Others-CCCPS98,3103,26.14749998,91.72797778,597,bike,low,3,1,23-10-2016,09:26:00,2016-10-23T09:26:00.000+0000
16054,Others-CCCPS98,3103,26.14749998,91.72797778,626,car,low,4,1,23-10-2016,09:59:00,2016-10-23T09:59:00.000+0000
16055,Others-CCCPS98,3103,26.14749998,91.72797778,648,cycle,low,5,1,23-10-2016,10:26:00,2016-10-23T10:26:00.000+0000
16056,Others-CCCPS98,3103,26.14749998,91.72797778,680,car,average,6,1,23-10-2016,10:59:00,2016-10-23T10:59:00.000+0000
16057,Others-CCCPS98,3103,26.14749998,91.72797778,668,car,average,8,1,23-10-2016,11:26:00,2016-10-23T11:26:00.000+0000
16058,Others-CCCPS98,3103,26.14749998,91.72797778,702,car,average,8,1,23-10-2016,11:59:00,2016-10-23T11:59:00.000+0000
16059,Others-CCCPS98,3103,26.14749998,91.72797778,729,car,high,12,1,23-10-2016,12:26:00,2016-10-23T12:26:00.000+0000
16060,Others-CCCPS98,3103,26.14749998,91.72797778,836,car,high,11,1,23-10-2016,13:06:00,2016-10-23T13:06:00.000+0000
16061,Others-CCCPS98,3103,26.14749998,91.72797778,872,truck,high,12,1,23-10-2016,13:26:00,2016-10-23T13:26:00.000+0000
16062,Others-CCCPS98,3103,26.14749998,91.72797778,928,car,average,9,1,23-10-2016,13:59:00,2016-10-23T13:59:00.000+0000
16063,Others-CCCPS98,3103,26.14749998,91.72797778,946,car,average,6,1,23-10-2016,14:26:00,2016-10-23T14:26:00.000+0000
16064,Others-CCCPS98,3103,26.14749998,91.72797778,970,bike,average,7,1,23-10-2016,14:59:00,2016-10-23T14:59:00.000+0000
16065,Others-CCCPS98,3103,26.14749998,91.72797778,925,bike,low,4,1,23-10-2016,15:26:00,2016-10-23T15:26:00.000+0000
16066,Others-CCCPS98,3103,26.14749998,91.72797778,878,bike,low,4,1,23-10-2016,15:59:00,2016-10-23T15:59:00.000+0000
16067,Others-CCCPS98,3103,26.14749998,91.72797778,806,truck,low,3,1,23-10-2016,16:26:00,2016-10-23T16:26:00.000+0000
16068,Others-CCCPS98,3103,26.14749998,91.72797778,573,bike,low,1,0,24-10-2016,07:56:00,2016-10-24T07:56:00.000+0000
16069,Others-CCCPS98,3103,26.14749998,91.72797778,681,car,low,2,0,24-10-2016,08:29:00,2016-10-24T08:29:00.000+0000
16070,Others-CCCPS98,3103,26.14749998,91.72797778,783,car,low,2,0,24-10-2016,09:03:00,2016-10-24T09:03:00.000+0000
16071,Others-CCCPS98,3103,26.14749998,91.72797778,820,car,low,2,0,24-10-2016,09:30:00,2016-10-24T09:30:00.000+0000
16072,Others-CCCPS98,3103,26.14749998,91.72797778,884,bike,low,2,0,24-10-2016,09:55:00,2016-10-24T09:55:00.000+0000
16073,Others-CCCPS98,3103,26.14749998,91.72797778,947,bike,average,5,0,24-10-2016,10:30:00,2016-10-24T10:30:00.000+0000
16074,Others-CCCPS98,3103,26.14749998,91.72797778,991,bike,high,8,0,24-10-2016,11:03:00,2016-10-24T11:03:00.000+0000
16075,Others-CCCPS98,3103,26.14749998,91.72797778,1030,car,average,6,0,24-10-2016,11:29:00,2016-10-24T11:29:00.000+0000
16076,Others-CCCPS98,3103,26.14749998,91.72797778,1093,bike,high,9,0,24-10-2016,12:02:00,2016-10-24T12:02:00.000+0000
16077,Others-CCCPS98,3103,26.14749998,91.72797778,1092,truck,high,9,0,24-10-2016,12:30:00,2016-10-24T12:30:00.000+0000
16078,Others-CCCPS98,3103,26.14749998,91.72797778,1113,car,high,9,0,24-10-2016,12:56:00,2016-10-24T12:56:00.000+0000
16079,Others-CCCPS98,3103,26.14749998,91.72797778,1102,cycle,high,8,0,24-10-2016,13:30:00,2016-10-24T13:30:00.000+0000
16080,Others-CCCPS98,3103,26.14749998,91.72797778,1093,car,average,6,0,24-10-2016,13:56:00,2016-10-24T13:56:00.000+0000
16081,Others-CCCPS98,3103,26.14749998,91.72797778,1070,car,average,4,0,24-10-2016,14:30:00,2016-10-24T14:30:00.000+0000
16082,Others-CCCPS98,3103,26.14749998,91.72797778,1048,cycle,average,5,0,24-10-2016,14:56:00,2016-10-24T14:56:00.000+0000
16083,Others-CCCPS98,3103,26.14749998,91.72797778,996,bike,average,4,0,24-10-2016,15:32:00,2016-10-24T15:32:00.000+0000
16084,Others-CCCPS98,3103,26.14749998,91.72797778,933,car,low,2,0,24-10-2016,16:00:00,2016-10-24T16:00:00.000+0000
16085,Others-CCCPS98,3103,26.14749998,91.72797778,843,car,low,3,0,24-10-2016,16:33:00,2016-10-24T16:33:00.000+0000
16086,Others-CCCPS98,3103,26.14749998,91.72797778,618,bike,low,2,0,25-10-2016,08:00:00,2016-10-25T08:00:00.000+0000
16087,Others-CCCPS98,3103,26.14749998,91.72797778,712,car,low,2,0,25-10-2016,08:26:00,2016-10-25T08:26:00.000+0000
16088,Others-CCCPS98,3103,26.14749998,91.72797778,828,car,low,2,0,25-10-2016,09:00:00,2016-10-25T09:00:00.000+0000
16089,Others-CCCPS98,3103,26.14749998,91.72797778,902,car,low,2,0,25-10-2016,09:19:00,2016-10-25T09:19:00.000+0000
16090,Others-CCCPS98,3103,26.14749998,91.72797778,996,car,low,3,0,25-10-2016,09:56:00,2016-10-25T09:56:00.000+0000
16091,Others-CCCPS98,3103,26.14749998,91.72797778,1076,car,low,4,0,25-10-2016,10:29:00,2016-10-25T10:29:00.000+0000
16092,Others-CCCPS98,3103,26.14749998,91.72797778,1117,truck,average,4,0,25-10-2016,10:56:00,2016-10-25T10:56:00.000+0000
16093,Others-CCCPS98,3103,26.14749998,91.72797778,1184,car,average,7,0,25-10-2016,11:29:00,2016-10-25T11:29:00.000+0000
16094,Others-CCCPS98,3103,26.14749998,91.72797778,1234,bike,high,10,0,25-10-2016,12:02:00,2016-10-25T12:02:00.000+0000
16095,Others-CCCPS98,3103,26.14749998,91.72797778,1249,car,high,9,0,25-10-2016,12:29:00,2016-10-25T12:29:00.000+0000
16096,Others-CCCPS98,3103,26.14749998,91.72797778,1277,truck,high,9,0,25-10-2016,13:03:00,2016-10-25T13:03:00.000+0000
16097,Others-CCCPS98,3103,26.14749998,91.72797778,1286,bike,high,9,0,25-10-2016,13:29:00,2016-10-25T13:29:00.000+0000
16098,Others-CCCPS98,3103,26.14749998,91.72797778,1293,bike,average,6,0,25-10-2016,13:56:00,2016-10-25T13:56:00.000+0000
16099,Others-CCCPS98,3103,26.14749998,91.72797778,1282,car,average,5,0,25-10-2016,14:29:00,2016-10-25T14:29:00.000+0000
16100,Others-CCCPS98,3103,26.14749998,91.72797778,1245,bike,low,3,0,25-10-2016,15:02:00,2016-10-25T15:02:00.000+0000
16101,Others-CCCPS98,3103,26.14749998,91.72797778,1206,car,low,3,0,25-10-2016,15:29:00,2016-10-25T15:29:00.000+0000
16102,Others-CCCPS98,3103,26.14749998,91.72797778,1141,car,low,3,0,25-10-2016,15:56:00,2016-10-25T15:56:00.000+0000
16103,Others-CCCPS98,3103,26.14749998,91.72797778,1078,car,low,2,0,25-10-2016,16:29:00,2016-10-25T16:29:00.000+0000
16104,Others-CCCPS98,3103,26.14749998,91.72797778,635,car,low,2,0,26-10-2016,07:59:00,2016-10-26T07:59:00.000+0000
16105,Others-CCCPS98,3103,26.14749998,91.72797778,736,car,low,3,0,26-10-2016,08:32:00,2016-10-26T08:32:00.000+0000
16106,Others-CCCPS98,3103,26.14749998,91.72797778,823,car,low,2,0,26-10-2016,08:59:00,2016-10-26T08:59:00.000+0000
16107,Others-CCCPS98,3103,26.14749998,91.72797778,909,bike,low,3,0,26-10-2016,09:26:00,2016-10-26T09:26:00.000+0000
16108,Others-CCCPS98,3103,26.14749998,91.72797778,997,car,low,3,0,26-10-2016,09:59:00,2016-10-26T09:59:00.000+0000
16109,Others-CCCPS98,3103,26.14749998,91.72797778,1061,car,low,4,0,26-10-2016,10:26:00,2016-10-26T10:26:00.000+0000
16110,Others-CCCPS98,3103,26.14749998,91.72797778,1137,truck,average,5,0,26-10-2016,10:59:00,2016-10-26T10:59:00.000+0000
16111,Others-CCCPS98,3103,26.14749998,91.72797778,1164,truck,average,6,0,26-10-2016,11:26:00,2016-10-26T11:26:00.000+0000
16112,Others-CCCPS98,3103,26.14749998,91.72797778,1234,car,average,6,0,26-10-2016,11:59:00,2016-10-26T11:59:00.000+0000
16113,Others-CCCPS98,3103,26.14749998,91.72797778,1321,car,high,9,0,26-10-2016,12:26:00,2016-10-26T12:26:00.000+0000
16114,Others-CCCPS98,3103,26.14749998,91.72797778,1425,car,high,10,0,26-10-2016,12:59:00,2016-10-26T12:59:00.000+0000
16115,Others-CCCPS98,3103,26.14749998,91.72797778,1516,car,high,9,0,26-10-2016,13:26:00,2016-10-26T13:26:00.000+0000
16116,Others-CCCPS98,3103,26.14749998,91.72797778,1718,car,average,7,0,26-10-2016,13:59:00,2016-10-26T13:59:00.000+0000
16117,Others-CCCPS98,3103,26.14749998,91.72797778,1773,bike,high,7,0,26-10-2016,14:26:00,2016-10-26T14:26:00.000+0000
16118,Others-CCCPS98,3103,26.14749998,91.72797778,1762,car,average,5,0,26-10-2016,14:59:00,2016-10-26T14:59:00.000+0000
16119,Others-CCCPS98,3103,26.14749998,91.72797778,1722,car,average,4,0,26-10-2016,15:26:00,2016-10-26T15:26:00.000+0000
16120,Others-CCCPS98,3103,26.14749998,91.72797778,1631,car,low,3,0,26-10-2016,15:59:00,2016-10-26T15:59:00.000+0000
16121,Others-CCCPS98,3103,26.14749998,91.72797778,1473,bike,low,2,0,26-10-2016,16:32:00,2016-10-26T16:32:00.000+0000
16122,Others-CCCPS98,3103,26.14749998,91.72797778,715,car,low,2,0,27-10-2016,07:59:00,2016-10-27T07:59:00.000+0000
16123,Others-CCCPS98,3103,26.14749998,91.72797778,857,car,low,2,0,27-10-2016,08:32:00,2016-10-27T08:32:00.000+0000
16124,Others-CCCPS98,3103,26.14749998,91.72797778,970,car,low,3,0,27-10-2016,08:59:00,2016-10-27T08:59:00.000+0000
16125,Others-CCCPS98,3103,26.14749998,91.72797778,1144,truck,low,3,0,27-10-2016,09:32:00,2016-10-27T09:32:00.000+0000
16126,Others-CCCPS98,3103,26.14749998,91.72797778,1396,car,low,3,0,27-10-2016,09:59:00,2016-10-27T09:59:00.000+0000
16127,Others-CCCPS98,3103,26.14749998,91.72797778,1581,car,low,4,0,27-10-2016,10:25:00,2016-10-27T10:25:00.000+0000
16128,Others-CCCPS98,3103,26.14749998,91.72797778,1694,car,average,5,0,27-10-2016,10:59:00,2016-10-27T10:59:00.000+0000
16129,Others-CCCPS98,3103,26.14749998,91.72797778,1748,car,average,7,0,27-10-2016,11:32:00,2016-10-27T11:32:00.000+0000
16130,Others-CCCPS98,3103,26.14749998,91.72797778,1814,car,average,6,0,27-10-2016,11:59:00,2016-10-27T11:59:00.000+0000
16131,Others-CCCPS98,3103,26.14749998,91.72797778,1911,car,high,10,0,27-10-2016,12:26:00,2016-10-27T12:26:00.000+0000
16132,Others-CCCPS98,3103,26.14749998,91.72797778,1810,bike,high,10,0,27-10-2016,12:59:00,2016-10-27T12:59:00.000+0000
16133,Others-CCCPS98,3103,26.14749998,91.72797778,1829,car,high,8,0,27-10-2016,13:32:00,2016-10-27T13:32:00.000+0000
16134,Others-CCCPS98,3103,26.14749998,91.72797778,1885,car,average,6,0,27-10-2016,13:59:00,2016-10-27T13:59:00.000+0000
16135,Others-CCCPS98,3103,26.14749998,91.72797778,1875,cycle,high,7,0,27-10-2016,14:26:00,2016-10-27T14:26:00.000+0000
16136,Others-CCCPS98,3103,26.14749998,91.72797778,1821,truck,average,5,0,27-10-2016,14:59:00,2016-10-27T14:59:00.000+0000
16137,Others-CCCPS98,3103,26.14749998,91.72797778,1757,bike,low,3,0,27-10-2016,15:26:00,2016-10-27T15:26:00.000+0000
16138,Others-CCCPS98,3103,26.14749998,91.72797778,1650,car,average,4,0,27-10-2016,15:59:00,2016-10-27T15:59:00.000+0000
16139,Others-CCCPS98,3103,26.14749998,91.72797778,1560,car,low,2,0,27-10-2016,16:26:00,2016-10-27T16:26:00.000+0000
16140,Others-CCCPS98,3103,26.14749998,91.72797778,725,car,low,2,0,28-10-2016,08:16:00,2016-10-28T08:16:00.000+0000
16141,Others-CCCPS98,3103,26.14749998,91.72797778,725,car,low,2,0,28-10-2016,08:16:00,2016-10-28T08:16:00.000+0000
16142,Others-CCCPS98,3103,26.14749998,91.72797778,878,cycle,low,2,0,28-10-2016,08:56:00,2016-10-28T08:56:00.000+0000
16143,Others-CCCPS98,3103,26.14749998,91.72797778,1035,bike,low,3,0,28-10-2016,09:29:00,2016-10-28T09:29:00.000+0000
16144,Others-CCCPS98,3103,26.14749998,91.72797778,1353,truck,low,4,0,28-10-2016,10:02:00,2016-10-28T10:02:00.000+0000
16145,Others-CCCPS98,3103,26.14749998,91.72797778,1467,truck,average,5,0,28-10-2016,10:29:00,2016-10-28T10:29:00.000+0000
16146,Others-CCCPS98,3103,26.14749998,91.72797778,1514,car,average,5,0,28-10-2016,10:56:00,2016-10-28T10:56:00.000+0000
16147,Others-CCCPS98,3103,26.14749998,91.72797778,1566,bike,average,7,0,28-10-2016,11:29:00,2016-10-28T11:29:00.000+0000
16148,Others-CCCPS98,3103,26.14749998,91.72797778,1610,bike,high,10,0,28-10-2016,12:02:00,2016-10-28T12:02:00.000+0000
16149,Others-CCCPS98,3103,26.14749998,91.72797778,1679,car,high,9,0,28-10-2016,12:29:00,2016-10-28T12:29:00.000+0000
16150,Others-CCCPS98,3103,26.14749998,91.72797778,1453,car,high,9,0,28-10-2016,13:02:00,2016-10-28T13:02:00.000+0000
16151,Others-CCCPS98,3103,26.14749998,91.72797778,1542,cycle,high,9,0,28-10-2016,13:29:00,2016-10-28T13:29:00.000+0000
16152,Others-CCCPS98,3103,26.14749998,91.72797778,1712,car,average,5,0,28-10-2016,14:02:00,2016-10-28T14:02:00.000+0000
16153,Others-CCCPS98,3103,26.14749998,91.72797778,1772,car,average,5,0,28-10-2016,14:29:00,2016-10-28T14:29:00.000+0000
16154,Others-CCCPS98,3103,26.14749998,91.72797778,1715,car,low,3,0,28-10-2016,15:02:00,2016-10-28T15:02:00.000+0000
16155,Others-CCCPS98,3103,26.14749998,91.72797778,1628,car,low,3,0,28-10-2016,15:29:00,2016-10-28T15:29:00.000+0000
16156,Others-CCCPS98,3103,26.14749998,91.72797778,1536,car,low,2,0,28-10-2016,16:02:00,2016-10-28T16:02:00.000+0000
16157,Others-CCCPS98,3103,26.14749998,91.72797778,1458,cycle,low,3,0,28-10-2016,16:29:00,2016-10-28T16:29:00.000+0000
16158,Others-CCCPS98,3103,26.14749998,91.72797778,602,truck,low,2,0,29-10-2016,07:59:00,2016-10-29T07:59:00.000+0000
16159,Others-CCCPS98,3103,26.14749998,91.72797778,625,car,low,2,0,29-10-2016,08:26:00,2016-10-29T08:26:00.000+0000
16160,Others-CCCPS98,3103,26.14749998,91.72797778,693,car,low,2,0,29-10-2016,08:59:00,2016-10-29T08:59:00.000+0000
16161,Others-CCCPS98,3103,26.14749998,91.72797778,830,cycle,average,3,0,29-10-2016,09:26:00,2016-10-29T09:26:00.000+0000
16162,Others-CCCPS98,3103,26.14749998,91.72797778,1119,car,low,2,0,29-10-2016,09:59:00,2016-10-29T09:59:00.000+0000
16163,Others-CCCPS98,3103,26.14749998,91.72797778,1279,bike,low,4,0,29-10-2016,10:26:00,2016-10-29T10:26:00.000+0000
16164,Others-CCCPS98,3103,26.14749998,91.72797778,1338,car,average,5,0,29-10-2016,10:59:00,2016-10-29T10:59:00.000+0000
16165,Others-CCCPS98,3103,26.14749998,91.72797778,1355,car,average,5,0,29-10-2016,11:25:00,2016-10-29T11:25:00.000+0000
16166,Others-CCCPS98,3103,26.14749998,91.72797778,1500,bike,high,10,0,29-10-2016,12:06:00,2016-10-29T12:06:00.000+0000
16167,Others-CCCPS98,3103,26.14749998,91.72797778,1545,car,high,9,0,29-10-2016,12:26:00,2016-10-29T12:26:00.000+0000
16168,Others-CCCPS98,3103,26.14749998,91.72797778,1375,cycle,high,10,0,29-10-2016,12:59:00,2016-10-29T12:59:00.000+0000
16169,Others-CCCPS98,3103,26.14749998,91.72797778,1353,bike,high,8,0,29-10-2016,13:26:00,2016-10-29T13:26:00.000+0000
16170,Others-CCCPS98,3103,26.14749998,91.72797778,1557,car,average,6,0,29-10-2016,13:59:00,2016-10-29T13:59:00.000+0000
16171,Others-CCCPS98,3103,26.14749998,91.72797778,1765,truck,average,5,0,29-10-2016,14:26:00,2016-10-29T14:26:00.000+0000
16172,Others-CCCPS98,3103,26.14749998,91.72797778,1779,bike,average,5,0,29-10-2016,14:59:00,2016-10-29T14:59:00.000+0000
16173,Others-CCCPS98,3103,26.14749998,91.72797778,1757,car,low,3,0,29-10-2016,15:26:00,2016-10-29T15:26:00.000+0000
16174,Others-CCCPS98,3103,26.14749998,91.72797778,1744,bike,low,3,0,29-10-2016,15:59:00,2016-10-29T15:59:00.000+0000
16175,Others-CCCPS98,3103,26.14749998,91.72797778,1756,truck,low,2,0,29-10-2016,16:26:00,2016-10-29T16:26:00.000+0000
16176,Others-CCCPS98,3103,26.14749998,91.72797778,657,car,average,3,1,30-10-2016,07:59:00,2016-10-30T07:59:00.000+0000
16177,Others-CCCPS98,3103,26.14749998,91.72797778,657,car,low,3,1,30-10-2016,07:59:00,2016-10-30T07:59:00.000+0000
16178,Others-CCCPS98,3103,26.14749998,91.72797778,657,car,low,3,1,30-10-2016,07:59:00,2016-10-30T07:59:00.000+0000
16179,Others-CCCPS98,3103,26.14749998,91.72797778,661,car,low,3,1,30-10-2016,08:25:00,2016-10-30T08:25:00.000+0000
16180,Others-CCCPS98,3103,26.14749998,91.72797778,656,car,low,3,1,30-10-2016,08:59:00,2016-10-30T08:59:00.000+0000
16181,Others-CCCPS98,3103,26.14749998,91.72797778,656,car,low,4,1,30-10-2016,09:25:00,2016-10-30T09:25:00.000+0000
16182,Others-CCCPS98,3103,26.14749998,91.72797778,658,car,low,4,1,30-10-2016,09:59:00,2016-10-30T09:59:00.000+0000
